Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,
80040.17331,6.44955474,8.453261625,5.5,29699.01164,1735826.005,
51995.58286,6.766777857,6.746500585,2.3,47073.79792,1052185.176,
52711.11815,7.874124275,8.254120394,4.49,25594.16903,1151281.847,
56934.46081,8.078703471,7.808643282,3.08,37076.19846,1531216.894,
66760.70176,5.696410259,5.870675013,3.06,42292.5646,1103352.601,
52376.61152,5.361088157,4.377965509,2.2,34189.14346,308199.8912,
70224.3205,7.03747734,6.587236568,4.38,40274.16665,1423296.118,
62612.9093,6.949391112,6.658163483,3.32,40789.82581,1315684.457,
80284.99543,5.029474722,4.049320548,2.2,23457.1264,637951.9056,
66811.70125,6.035255424,5.478595655,2.06,33499.33275,1027191.029,
51142.40602,5.379707221,7.309721788,6.25,41872.64328,729678.6262,
90535.16522,5.722843373,5.833625637,2.24,42249.32493,1676770.331,
93185.81349,5.807346311,6.842294506,2.16,23723.07475,1569121.917,
70743.19551,5.379595574,5.220527709,3.31,26897.71205,874969.6969,
56024.54774,6.575305941,7.468447701,4.15,36215.96255,1172413.197,
76224.72735,6.402864377,5.441022978,2.39,50003.26101,1538985.189,
89671.01982,4.384029823,8.88036332,5.07,15625.55284,1286572.979,
89825.65567,6.604135986,6.577160392,3.46,18598.25608,1646033.41,
61013.71988,6.831285142,6.135518448,3.04,34771.65985,1147313.02,
63362.22547,6.140522639,5.917064458,4.02,34971.82435,976483.5805,
57086.37459,5.893367315,7.33156687,4.03,39002.90125,1073350.044,
69044.94212,4.312275647,5.600072675,4.09,34764.29222,1084255.678,
81438.58143,4.757793137,6.963085077,2.29,43340.29356,1432252.081,
78299.64248,6.876501364,7.805954394,3.37,39298.23552,1676070.943,
87386.38473,6.038075114,6.024768371,3.5,31735.76329,1580557.01,
83149.78405,6.297568899,5.585896782,3.45,45985.94575,1549873.88,
94085.47298,6.305651284,9.108893289,5.15,31011.36681,1989672.524,
60710.16208,5.399849594,7.920511375,6.41,44101.24053,1286980.807,
71309.25017,7.513611344,8.409302633,4.35,32356.99738,1752967.605,
93303.68385,4.7205807,7.793745989,3.42,38162.61295,1529711.14,
85631.08446,5.624841038,8.783750005,4.4,42811.78159,1710612.03,
51359.96759,6.374120812,5.860630265,2.28,40796.67545,774009.5476,
75868.77233,5.901981112,6.330875764,3.42,39295.70265,1536143.592,
82733.05492,5.806661015,8.02345257,5.5,39060.76508,1662939.097,
67043.19535,5.954845799,5.935618621,4.22,53738.6269,1443027.263,
67037.2691,5.768077004,6.802139151,3.06,41042.43087,1282258.093,
56696.5107,6.736575336,9.145614111,3.06,26083.32069,1245967.799,
65837.11694,6.30458529,6.503945884,4.09,18249.7206,1025908.914,
79477.86951,5.83328934,6.933969226,3.17,30411.18439,1380070.45,
55048.33202,4.302477241,6.191885162,2.14,25092.6697,288708.9121,
80613.46057,4.809727597,7.670966483,5.46,35692.27654,1247581.212,
76848.1888,7.451312943,7.565735158,6.12,43978.25754,1767399.29,
83586.90156,6.616144283,7.483347141,4.5,34277.63076,1588549.501,
86343.43787,5.513337858,7.246699864,3.26,35780.35499,1685217.105,
65846.17104,6.385373647,6.804130904,3.18,28214.36355,928950.0032,
69577.13762,6.019581363,8.103829663,5.05,48122.10195,1565931.192,
61581.04805,4.993286513,6.529445635,2.2,43070.51539,926882.9195,
79097.134,5.873083771,8.007304843,5.09,43950.66238,1770616.93,
68988.29046,5.854885928,8.366570439,4.36,28734.93792,1279353.925,
46926.37115,4.842152843,5.183636552,3.16,53820.13278,530764.6725,
84708.41206,8.465513953,8.239426552,4.09,28218.62328,1874895.602,
79619.35414,5.726314645,7.347288004,6.17,34605.39462,1422890.021,
61795.47654,7.055011858,6.905424846,4.01,40719.12679,1245788.303,
54621.01694,6.387486244,7.083957588,5.25,44500.35194,1248130.521,
70153.87583,7.443973586,6.714850223,4.17,31863.40005,1535564.552,
79292.80759,6.562633101,8.02971989,4.26,27772.67247,1709441.806,
67348.10334,4.953919678,8.541768445,4.11,52158.01714,1433260.228,
73355.69291,6.533470231,7.594528757,6,28007.89573,1282758.903,
68958.02128,6.024209849,7.724723373,3.37,46682.34049,1682708.617,
44088.27418,7.557642673,5.581040692,2.44,31032.9203,624482.7636,
80650.40398,5.023471383,7.515135601,6.1,54516.28746,1651684.774,
57945.32298,4.893833852,7.343874274,3.14,23040.41358,768034.5331,
63625.81215,5.188699501,5.821203852,2.31,35778.45867,1001876.606,
60684.04453,6.877542801,8.214978295,6.26,42643.14291,1500821.469,
90160.69097,3.395758659,5.942341759,2.15,34010.04983,1273988.483,
62016.07654,4.979011434,6.892072493,2.09,48896.82012,1031046.365,
79261.14911,5.146489985,7.510371291,6.45,36128.9901,1508198.672,
49205.82261,6.397770389,6.88409687,4,30395.77604,773996.4762,
84973.88843,6.552889235,7.628022299,6.08,38072.39536,1723706.759,
80573.79195,3.962770297,8.037072086,3.02,34411.86808,1260826.638,
71062.07957,7.187575282,6.570481347,4.41,30770.84682,1367142.717,
85828.01284,5.195096532,7.414641935,5.49,29248.28287,1303091.91,
67868.79881,7.147581007,6.373991613,4.04,32732.16105,1341870.354,
72778.91697,6.223545454,7.775335702,4.01,24559.01379,1188416.806,
73304.90271,4.604883433,7.835780186,6.24,24283.86989,1155077.131,
68025.57066,5.248054681,6.945083997,4.23,35478.58299,1048969.493,
81024.78205,5.796985083,6.715110725,2.05,25837.86448,1319478.287,
69289.18068,4.931634488,6.364756684,4.44,40695.79786,1022408.901,
72695.11514,5.363776862,6.871980381,4.24,48115.42078,1394970.599,
67568.93163,4.996248973,7.594158658,4.17,36474.988,1183343.566,
76503.55092,5.638387737,6.556620309,4.41,42154.3566,1259919.983,
66273.74016,4.972758566,6.973151031,2.01,12950.56691,579585.698,
57736.42839,7.409373374,7.450340624,4.29,45688.1025,1591188.348,
73505.12616,7.207803988,7.510832973,6.05,31536.84908,1437153.959,
60537.86806,4.649565371,6.797159355,3.43,31247.58047,851018.9558,
66544.73679,6.395475417,6.289812908,2.25,34141.69988,1321037.414,
60754.63362,6.478394832,6.040314057,3.21,29425.4062,1112286.046,
86160.98932,4.199195527,7.691026671,3.23,47757.31798,1509968.985,
44577.15263,7.904985967,7.172952852,5.45,27835.53654,959625.5302,
61951.48993,5.019270716,7.060692324,5.5,38737.28386,1032180.378,
79027.73784,5.994030336,6.915672322,3.02,21387.62999,1232014.527,
69186.62252,7.328275439,6.499033463,4.38,49505.7837,1575100.913,
84268.22448,4.495821065,7.187602266,4.23,31182.38802,1257433.086,
93719.47075,6.555055387,7.59827623,5.49,39900.44995,2173808.628,
65218.34826,5.70798508,7.094981816,5.28,34863.85935,1115549.268,
78169.52469,5.540375012,5.169303401,3.32,44503.91741,1397956.196,
63907.71655,5.15505616,8.060010956,4.14,28299.46331,1003905.06,
74867.52659,6.442123908,6.296933085,4.27,57841.21935,1614373.964,
73950.97623,6.369461421,6.728787101,2.11,30518.81801,1463367.821,
74158.85755,4.150388618,8.178143473,3.35,32580.53936,966620.5141,
63280.70798,7.247298517,7.875224036,3.09,43031.5617,1453663.252,
75869.23511,5.93277452,7.635630305,5.22,32436.28634,1321388.619,
61171.88271,4.069428648,7.171853554,6.16,41919.9011,910512.6354,
66120.41947,5.795875455,7.504901929,5.03,28439.35889,1029354.495,
79566.91698,5.496428165,7.114411314,5.06,49311.75778,1608889.263,
84020.49759,5.37784555,7.328435046,4.24,25975.50583,1458009.211,
83936.34197,7.704505201,6.193617968,3.19,55471.78338,2198564.573,
60007.1358,7.397698539,6.119938321,4.02,47734.40706,1281777.581,
60125.80627,7.145795227,7.065881856,3.22,25424.03483,1196643.385,
70580.43789,6.355133907,8.006449128,3,36626.70399,1578493.708,
53029.35326,4.29185583,6.74487309,2.4,34472.30374,430088.2507,
55289.10814,5.675773582,7.217068019,5.11,30773.25899,677988.2555,
71776.6176,5.221308503,8.228464157,5.04,29802.46229,1085534.179,
75999.69752,6.490186036,7.241035565,4.21,35183.72026,1634781.274,
56265.97431,5.838423325,7.894150415,3.2,40493.06398,1167449.99,
61590.89403,6.823123993,6.412440489,4.07,34460.00827,1067727.095,
71172.48906,5.780419273,6.102667947,4.16,23264.37052,887739.4321,
57925.00217,3.49042996,7.346264663,6.37,40177.87672,842924.5538,
75025.96429,3.386003829,6.1197813,4.07,33970.36011,864067.0615,
53080.44345,5.474835964,6.365536271,2.4,23763.19723,508951.5669,
64629.46279,6.292189109,4.708243289,3.13,46877.14557,1223777.498,
62559.29882,4.457029773,8.020450047,5.02,44521.76285,1029037.429,
90691.208,5.233093357,7.02405797,6.11,20846.53982,1487997.879,
77700.59421,6.775568399,8.877867826,6.13,38827.40581,1836419.641,
66141.1916,5.030561702,7.876116096,3.5,37355.86464,1148066.813,
79990.0533,6.050239646,5.703481955,4.06,37816.79808,1318681.04,
76293.94432,5.287862867,5.873194053,4.04,40712.39777,1174481.066,
76255.78958,6.017827235,7.985199783,3.15,41297.07496,1522954.939,
76365.18056,4.540182059,8.553343472,3.4,19991.6334,1132146.32,
73438.58707,6.448721281,6.293756864,3.38,33285.95091,1212461.526,
46474.31697,7.281983303,7.925986271,5.13,28182.0961,864132.0331,
68562.02453,6.317285888,7.305647049,3.22,35476.1688,1336377.825,
63785.55128,7.196313571,6.357873553,4.5,67353.9652,1747244.863,
71320.8678,4.196803531,7.212451501,4.17,47871.97184,1398353.591,
93128.72101,6.192746315,7.658264876,4.17,42100.83412,2020158.363,
71833.87358,5.876269762,4.630230328,3.04,31326.33864,877779.3441,
51815.36419,5.742902931,8.680403583,3.01,43604.79288,1255202.11,
69245.88578,5.707599613,6.308777182,2.1,37597.86841,1173413.55,
63765.49622,6.778756691,8.289254005,5.34,34303.41035,1326680.244,
81844.45584,5.11652218,7.215354749,6.19,51937.43709,1585521.989,
62798.23298,5.890872364,6.481651399,3.05,34652.25789,1106336.838,
56281.20523,5.269657863,7.85138367,6.27,29141.73978,962501.9015,
67059.96664,6.935358622,7.683749076,5.22,51237.3884,1408074.53,
58385.21537,7.58855882,6.406117577,2.3,41930.37501,1266209.753,
70259.06839,6.757345321,7.684911701,6.05,54050.64469,1741052.96,
87929.45357,5.521132723,5.664879908,3.06,44486.38307,1636559.241,
94733.97128,7.885828811,7.162372646,5.41,46314.69005,2318285.703,
73504.88839,4.841392987,8.5050868,5.5,47118.42063,1409892.09,
78643.17171,7.127209146,5.725930316,3.36,13889.07602,1166198.116,
78318.81449,5.500200083,5.845243834,2.05,41569.39645,1393995.962,
63639.91745,6.171113263,8.318443079,5.22,41448.75225,1462608.696,
81728.43857,5.527612234,7.666779637,6.1,51629.31874,1922281.305,
89551.73165,5.802162211,6.915264205,2.14,43964.65845,1587406.303,
49493.29608,6.312558344,7.586942826,3.29,39909.1753,967868.5146,
61461.49681,5.312148808,7.508754673,4.23,49688.03647,1426545.967,
72692.59086,6.26282262,8.606953993,3.06,33125.49643,1725429.749,
79702.38615,6.76379225,8.465664367,6.29,46270.33064,1753820.622,
54994.91829,5.186801232,6.063933311,2.2,15444.48261,321058.9607,
57327.98859,6.615403774,7.784817971,3.32,28945.546,1089601.882,
74585.8398,4.49290428,5.736896365,3.3,48051.64765,1137523.111,
77334.28651,4.866818955,8.509336774,4.35,37905.98378,1371670.389,
77132.79554,7.256820704,5.655271415,2.12,47450.66815,1595620.557,
96778.12107,4.56941137,7.827748483,6.31,37480.70005,1899948.059,
52046.54354,5.821221323,5.580975022,3.37,41715.54558,674657.9107,
78350.59665,7.461460905,7.803351176,6.18,23052.84681,1555490.621,
61602.03813,5.430074691,6.653459081,3.16,45188.13964,1194191.879,
84452.45507,5.103683065,7.981941647,4.48,38221.13575,1482107.37,
84712.91002,5.953310167,7.432141763,4.01,11072.49853,1154917.394,
61492.92159,6.202397054,6.295968675,3,37743.40275,1050838.704,
37971.20757,4.291223903,5.807509527,3.24,33267.76773,31140.51762,
73158.73965,7.937686823,8.698234807,3.15,25175.43125,1748864.715,
74622.16435,7.481984603,6.059717136,3.42,30736.52839,1287030.932,
58956.26185,7.369808666,7.494758368,6.08,38529.64117,1237246.145,
69253.90435,6.187822918,8.513970633,3.44,22524.57848,1259733.644,
47549.63997,6.369259281,8.027166288,5.28,43526.16153,1028914.315,
73271.88723,5.89536032,6.809012996,3.33,39446.31306,1388218.529,
61478.63393,4.269445989,6.231330171,4.26,36837.81793,637189.9594,
62317.21427,7.565375444,7.003715445,3.35,47836.24614,1717570.53,
65464.19839,4.675987349,7.350130839,4.09,26065.69266,729688.5926,
87883.58429,7.609905323,5.889038038,3.39,41012.62101,2049146.63,
67819.25458,6.545699268,6.835480534,3.47,37515.539,1340705.119,
65659.58698,7.155652805,4.620870486,2.43,40337.23425,980983.211,
68827.55503,5.870183983,6.728670338,2.37,45935.96164,1518169.444,
71152.75617,3.055370327,7.487300003,3.3,40951.2393,1002840.229,
80939.63457,6.334545748,7.647145425,3.31,27771.54451,1499920.594,
66860.59191,7.838577317,7.165037719,5.39,36035.5419,1496577.459,
64314.5062,7.617993929,7.065709574,6.49,37217.64338,1526915.349,
63867.10459,6.39422996,8.958300172,4.02,14522.65907,917610.8884,
81220.07057,6.268010007,6.776983485,2.49,32859.51765,1572990.374,
60880.58387,6.083347825,7.102109113,3.06,42877.51749,959416.4367,
66553.39912,5.649453339,6.876883493,2.15,23632.23041,960083.9969,
72896.248,6.052128807,7.993383501,3.41,40426.5267,1526025.659,
59160.09335,6.265218079,7.046225211,3.17,23252.90621,1006885.844,
66412.82665,5.433850089,5.564071863,3.27,50996.64476,1105105.053,
67026.44049,5.622596911,5.560293965,2.41,27677.88278,625880.7321,
77151.91217,7.70004014,8.177380329,4.12,27117.79843,1799827.22,
69799.15198,5.684122076,5.96631833,4.14,38340.7314,1152798.579,
55768.79192,5.353215988,6.007036494,4.16,47989.68021,846095.9673,
81699.17667,6.347296492,7.333742044,3.43,19502.02714,1387864.89,
57367.83189,5.71678948,8.861871792,4.34,47734.10221,1414286.722,
80488.78931,5.158354668,4.956271805,2.41,36743.26834,1273308.71,
68091.17968,5.364208038,7.502955795,3.1,44557.37966,1489648.018,
82587.58644,5.710321906,6.674060503,3.46,55932.22273,1765988.264,
57407.72341,7.072261244,6.473828032,2.19,27117.8921,934111.6355,
64332.46664,4.181184313,8.11018676,5.37,30812.59819,1095879.443,
66039.73844,4.876921107,9.067212171,6.48,15612.67721,876348.8176,
62397.07973,5.873184775,6.428539208,3.41,40739.87735,854945.5067,
84810.86807,6.247342401,6.876552908,2.21,28392.29036,1349743.146,
67051.25027,4.457760479,7.306146377,3.18,39735.70449,970825.5964,
83907.37141,6.002190879,6.580437421,3.28,46091.78913,1796009.504,
62345.8226,5.36318709,6.408996608,4.25,41982.90667,934492.3424,
60960.46354,3.696844062,7.768933628,3.4,28171.98501,584061.2474,
68353.72575,5.184548388,7.424003894,5.41,27804.83013,895845.5655,
58661.5568,6.568708836,6.606602317,4.46,17467.94423,696040.1299,
66131.00223,6.420431489,6.649610243,2.48,40979.53039,1204137.323,
67351.23819,5.7809688,6.380818199,4.4,47175.78766,1413729.757,
59933.13799,5.4688135,6.457118896,3.2,28593.00921,607873.7728,
60840.49097,5.409933765,6.501809752,2.47,36241.30099,971099.4754,
94712.11582,5.433654041,5.136280126,2.29,49411.88783,1714055.837,
74469.21357,6.680687591,7.969953133,3.02,46500.05743,1956438.651,
78753.39011,6.183385747,8.928096102,3.43,50350.27065,2013015.746,
80233.2283,5.33407185,7.034765988,5.3,26263.05496,1390497.566,
84473.27338,5.335011365,7.001099727,4.42,31608.06227,1529452.062,
78049.60465,3.525267865,5.931333447,3.5,42857.37096,1143215.029,
93178.4867,6.319831312,7.253842719,6.45,42808.64778,1949577.954,
69949.35407,5.21606795,5.959743409,4.32,37358.20127,1057799.242,
85903.37586,5.66211514,6.747627878,2.07,25593.11792,1585873.833,
65283.63689,5.576406098,7.399011014,4.08,37824.71167,1168993.759,
79191.81762,7.145613977,5.873084078,4.01,35107.13908,1431915.977,
72242.59666,4.760142523,7.513012843,6.43,43987.87713,1409439.076,
63125.75538,7.167703013,7.877242793,3.29,51218.99899,1496724.381,
78581.2619,5.55806725,7.303732185,4.31,50891.20239,1566567.883,
59481.78201,4.776719387,7.545438447,4.31,31200.96783,986113.2395,
66770.22003,5.053486344,6.619484577,4.47,33238.33274,885611.5783,
75368.58869,5.745297007,6.634890167,3.24,32075.26752,1102259.539,
60419.89076,6.850527928,6.963875476,2.36,38272.92156,1268125.838,
78555.1295,7.604253501,6.439048721,4.34,34514.15856,1580691.617,
82073.52162,5.003089091,7.089930194,4.23,36337.02712,1128644.462,
64254.16327,5.094476307,8.629541561,4.19,58051.03905,1524689.063,
53432.58657,6.676447492,8.553895393,5.3,36804.94867,1176420.559,
67883.12867,7.143956543,7.584188396,5.41,34639.41154,1456273.724,
91832.98969,6.127772147,7.598933045,4.45,31105.11339,1777516.449,
70670.87889,6.581627437,6.477494893,3.17,23592.15759,1237902.82,
70315.42927,5.878218173,6.486461751,4.33,49697.93279,1385783.517,
48362.98195,6.151659517,8.252002288,4.19,49354.12973,1035125.857,
74022.13942,6.744098524,5.57541385,4.2,30053.43719,1358899.686,
65182.71263,4.854051621,8.197046931,6.11,48109.1123,1311145.968,
54048.69105,4.391004045,7.841066299,5.2,42177.96629,919926.9985,
72283.94853,5.272670247,5.632025807,4.09,40277.39454,985866.0316,
82476.02893,4.920560166,6.32000113,3.39,30985.33652,1196204.886,
79771.83047,6.486915564,7.212339702,5.05,30611.54333,1435981.22,
57236.16689,3.942530861,7.974419343,3.28,24726.10474,752800.1475,
43952.33621,5.416065414,7.327671148,4.41,25139.44994,324981.993,
56721.45495,7.14824024,7.54168795,3.46,22904.14664,1127637.557,
56654.96239,5.187860246,5.336778219,3.31,25801.96593,239319.9342,
40185.73389,5.949763033,5.753579051,4.01,37766.66757,529282.0844,
71227.38881,6.996436453,8.006614296,4.21,20096.29142,1455691.797,
52444.86386,8.190784778,7.162284528,4.38,39288.46015,1371527.327,
56825.74733,6.558666036,7.792875895,6.46,43474.77738,1231452.189,
55621.8991,3.735941791,6.868290757,2.3,63184.61315,1102641.114,
66510.00932,5.04681834,5.52758659,2.47,29293.61895,758262.6121,
62639.15981,5.550184071,5.457060935,2.27,27812.68591,476971.4559,
79452.82306,6.149033107,6.907296632,4.49,44852.0925,1706689.94,
83137.39364,5.395238142,5.790228359,2.46,30482.56459,1079745.119,
69143.47076,4.982273043,6.811614747,4.28,24405.28272,766594.3397,
68277.67278,5.930549621,5.411953103,3.46,38099.86749,905045.2177,
72251.03755,6.669852608,7.147346333,4.3,34878.59725,1425114.718,
71373.97904,5.466350329,7.104610565,5.32,51509.59929,1512542.441,
81503.47406,6.776381473,6.72443917,3.15,46674.36501,1650342.131,
60569.19993,7.606682442,8.416866964,3.23,16351.20287,1112548.479,
72683.52988,6.033750501,6.753219361,3.47,18539.1007,942508.9622,
73763.56611,6.416791877,7.721937078,4.43,38550.70736,1642844.649,
75780.62112,5.100682906,7.090924494,4.45,34944.98176,1078713.227,
77882.87702,6.105278889,7.036667012,6.01,27528.74642,1333865.438,
70608.37229,4.438005316,7.281183442,3.36,24387.6079,684049.9193,
67782.87109,5.670682598,8.02778505,6.24,46608.22612,1311067.446,
57714.75253,4.964759603,7.798048421,5.4,53100.99891,1172133.487,
88613.8699,3.479985415,7.559136434,5.17,42905.09538,1419536.259,
73559.42856,6.156990736,6.962139586,4.39,34374.5912,1288426.694,
81775.62655,5.772011878,7.496476798,6.34,30070.72806,1500939.827,
